ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-08-08,26742.264061534617,22000.66127597661,35011.60658463717,26742.264061534617,26742.264061534617,1744.3342095147495,1744.3342095147495,1744.3342095147495,929.3201391019203,929.3201391019203,929.3201391019203,815.0140704128295,815.0140704128295,815.0140704128295,0.0,0.0,0.0,28486.598271049366
2022-08-09,26742.128209883227,20843.971099371072,34441.72587417242,26742.128209883227,26742.128209883227,1077.9767286642727,1077.9767286642727,1077.9767286642727,60.339958454910246,60.339958454910246,60.339958454910246,1017.6367702093625,1017.6367702093625,1017.6367702093625,0.0,0.0,0.0,27820.104938547498
2022-08-10,26741.99235823184,19868.025148699195,33544.53594767578,26741.99235823184,26741.99235823184,171.541622268175,171.541622268175,171.541622268175,-1041.9564665443243,-1041.9564665443243,-1041.9564665443243,1213.4980888124992,1213.4980888124992,1213.4980888124992,0.0,0.0,0.0,26913.533980500015
2022-08-11,26741.856506580447,21035.030764201943,34843.448888690284,26741.856506580447,26741.856506580447,1388.5219071178801,1388.5219071178801,1388.5219071178801,-9.96093086395324,-9.96093086395324,-9.96093086395324,1398.4828379818332,1398.4828379818332,1398.4828379818332,0.0,0.0,0.0,28130.378413698327
2022-08-12,26741.720654929057,21784.6121238961,34645.50862249733,26741.720654929057,26741.720654929057,1437.567281982976,1437.567281982976,1437.567281982976,-130.9791375043845,-130.9791375043845,-130.9791375043845,1568.5464194873605,1568.5464194873605,1568.5464194873605,0.0,0.0,0.0,28179.287936912035
2022-08-13,26741.584803277663,21512.397786531605,34656.41354564609,26741.584803277663,26741.584803277663,1576.1957987375145,1576.1957987375145,1576.1957987375145,-143.62073538677396,-143.62073538677396,-143.62073538677396,1719.8165341242884,1719.8165341242884,1719.8165341242884,0.0,0.0,0.0,28317.780602015177
2022-08-14,26741.448951626277,21853.30506879554,36029.340382199196,26741.448951626277,26741.448951626277,2185.5510369138674,2185.5510369138674,2185.5510369138674,336.85717274386695,336.85717274386695,336.85717274386695,1848.6938641700006,1848.6938641700006,1848.6938641700006,0.0,0.0,0.0,28926.999988540145
2022-08-15,26741.313099974883,22671.174614279676,36535.212500788526,26741.313099974883,26741.313099974883,2881.2691633358863,2881.2691633358863,2881.2691633358863,929.3201390999465,929.3201390999465,929.3201390999465,1951.94902423594,1951.94902423594,1951.94902423594,0.0,0.0,0.0,29622.582263310767
2022-08-16,26741.177248323493,22308.861050437004,35822.6321114899,26741.177248323493,26741.177248323493,2087.153069637759,2087.153069637759,2087.153069637759,60.339958455343606,60.339958455343606,60.339958455343606,2026.8131111824155,2026.8131111824155,2026.8131111824155,0.0,0.0,0.0,28828.330317961252
2022-08-17,26741.0413966721,20918.649009986595,34605.919542053656,26741.0413966721,26741.0413966721,1029.1028274771672,1029.1028274771672,1029.1028274771672,-1041.9564665444357,-1041.9564665444357,-1041.9564665444357,2071.059294021603,2071.059294021603,2071.059294021603,0.0,0.0,0.0,27770.144224149266
2022-08-18,26740.905545020712,22279.570538978565,35445.54175996714,26740.905545020712,26740.905545020712,2073.1121368419886,2073.1121368419886,2073.1121368419886,-9.96093086661016,-9.96093086661016,-9.96093086661016,2083.0730677085985,2083.0730677085985,2083.0730677085985,0.0,0.0,0.0,28814.0176818627
2022-08-19,26740.76969336932,21720.445923213705,35642.27749194038,26740.76969336932,26740.76969336932,1930.9299089487833,1930.9299089487833,1930.9299089487833,-130.9791375044741,-130.9791375044741,-130.9791375044741,2061.9090464532574,2061.9090464532574,2061.9090464532574,0.0,0.0,0.0,28671.699602318102
2022-08-20,26740.633841717932,21932.028278448,35521.8906403581,26740.633841717932,26740.633841717932,1863.7117513938836,1863.7117513938836,1863.7117513938836,-143.62073538587651,-143.62073538587651,-143.62073538587651,2007.33248677976,2007.33248677976,2007.33248677976,0.0,0.0,0.0,28604.345593111815
2022-08-21,26740.49799006654,21677.588869907057,35878.44603128523,26740.49799006654,26740.49799006654,2256.7012729865714,2256.7012729865714,2256.7012729865714,336.85717274497057,336.85717274497057,336.85717274497057,1919.8441002416012,1919.8441002416012,1919.8441002416012,0.0,0.0,0.0,28997.19926305311
2022-08-22,26740.36213841515,22159.084131217387,36146.4810411414,26740.36213841515,26740.36213841515,2730.0072702064735,2730.0072702064735,2730.0072702064735,929.3201391019116,929.3201391019116,929.3201391019116,1800.6871311045618,1800.6871311045618,1800.6871311045618,0.0,0.0,0.0,29470.36940862162
2022-08-23,26740.226286763755,21530.3236592081,34882.68322255861,26740.226286763755,26740.226286763755,1712.1760830571914,1712.1760830571914,1712.1760830571914,60.339958459050116,60.339958459050116,60.339958459050116,1651.8361245981412,1651.8361245981412,1651.8361245981412,0.0,0.0,0.0,28452.402369820946
2022-08-24,26740.090435112368,20338.219318167405,33462.68109019505,26740.090435112368,26740.090435112368,434.0108181322634,434.0108181322634,434.0108181322634,-1041.9564665445473,-1041.9564665445473,-1041.9564665445473,1475.9672846768106,1475.9672846768106,1475.9672846768106,0.0,0.0,0.0,27174.101253244633
2022-08-25,26739.954583460978,21327.192428806906,34785.78479813572,26739.954583460978,26739.954583460978,1266.4498730276398,1266.4498730276398,1266.4498730276398,-9.960930866055076,-9.960930866055076,-9.960930866055076,1276.4108038936947,1276.4108038936947,1276.4108038936947,0.0,0.0,0.0,28006.404456488617
2022-08-26,26739.818731809584,20514.740222892102,34298.9842785588,26739.818731809584,26739.818731809584,926.1068914210555,926.1068914210555,926.1068914210555,-130.979137505164,-130.979137505164,-130.979137505164,1057.0860289262196,1057.0860289262196,1057.0860289262196,0.0,0.0,0.0,27665.92562323064
2022-08-27,26739.682880158198,20521.526288823225,34066.53617240808,26739.682880158198,26739.682880158198,678.8000549097233,678.8000549097233,678.8000549097233,-143.62073538723786,-143.62073538723786,-143.62073538723786,822.4207902969612,822.4207902969612,822.4207902969612,0.0,0.0,0.0,27418.48293506792
2022-08-28,26739.547028506804,21040.61787837001,34362.18094027797,26739.547028506804,26739.547028506804,914.1138338029201,914.1138338029201,914.1138338029201,336.85717274607435,336.85717274607435,336.85717274607435,577.2566610568458,577.2566610568458,577.2566610568458,0.0,0.0,0.0,27653.660862309724
2022-08-29,26739.411176855414,21280.920379165054,34703.43560248476,26739.411176855414,26739.411176855414,1256.062443515847,1256.062443515847,1256.062443515847,929.3201390999378,929.3201390999378,929.3201390999378,326.74230441590925,326.74230441590925,326.74230441590925,0.0,0.0,0.0,27995.47362037126
2022-08-30,26739.275325204024,20600.823378771136,33759.95328916549,26739.275325204024,26739.275325204024,136.5573717984386,136.5573717984386,136.5573717984386,60.3399584582947,60.3399584582947,60.3399584582947,76.2174133401439,76.2174133401439,76.2174133401439,0.0,0.0,0.0,26875.83269700246
2022-08-31,26739.139473552634,18755.322421847774,32068.08631744644,26739.139473552634,26739.139473552634,-1210.8664404450046,-1210.8664404450046,-1210.8664404450046,-1041.9564665439725,-1041.9564665439725,-1041.9564665439725,-168.90997390103195,-168.90997390103195,-168.90997390103195,0.0,0.0,0.0,25528.27303310763
2022-09-01,26739.00362190124,19591.489671577197,33780.71564306548,26739.00362190124,26739.00362190124,-413.25071852285964,-413.25071852285964,-413.25071852285964,-9.960930865404757,-9.960930865404757,-9.960930865404757,-403.28978765745484,-403.28978765745484,-403.28978765745484,0.0,0.0,0.0,26325.75290337838
2022-09-02,26738.867770249853,19121.615398443766,32769.352035158015,26738.867770249853,26738.867770249853,-752.735879310927,-752.735879310927,-752.735879310927,-130.97913750585414,-130.97913750585414,-130.97913750585414,-621.7567418050728,-621.7567418050728,-621.7567418050728,0.0,0.0,0.0,25986.131890938927
2022-09-03,26738.731918598463,19050.42426188169,32602.35611541507,26738.731918598463,26738.731918598463,-963.0752037909439,-963.0752037909439,-963.0752037909439,-143.62073538647897,-143.62073538647897,-143.62073538647897,-819.4544684044648,-819.4544684044648,-819.4544684044648,0.0,0.0,0.0,25775.65671480752
2022-09-04,26738.59606674517,18859.93045899662,33040.390774334395,26738.59606674517,26738.59606674517,-655.0966486651187,-655.0966486651187,-655.0966486651187,336.85717274717797,336.85717274717797,336.85717274717797,-991.9538214122966,-991.9538214122966,-991.9538214122966,0.0,0.0,0.0,26083.49941808005
2022-09-05,26738.460214891875,19593.901154876603,33065.49765625045,26738.460214891875,26738.460214891875,-206.04217343462795,-206.04217343462795,-206.04217343462795,929.3201391008757,929.3201391008757,929.3201391008757,-1135.3623125355036,-1135.3623125355036,-1135.3623125355036,0.0,0.0,0.0,26532.418041457247
2022-09-06,26738.32436303858,18387.67983456483,32381.68514268751,26738.32436303858,26738.32436303858,-1186.0818785273098,-1186.0818785273098,-1186.0818785273098,60.33995845635057,60.33995845635057,60.33995845635057,-1246.4218369836603,-1246.4218369836603,-1246.4218369836603,0.0,0.0,0.0,25552.24248451127
2022-09-07,26738.18851118529,17298.849280414757,31279.64663530447,26738.18851118529,26738.18851118529,-2364.548584490849,-2364.548584490849,-2364.548584490849,-1041.95646654477,-1041.95646654477,-1041.95646654477,-1322.5921179460793,-1322.5921179460793,-1322.5921179460793,0.0,0.0,0.0,24373.639926694443
2022-09-08,26738.052659331996,18416.331234741167,32105.8498958861,26738.052659331996,26738.052659331996,-1372.078570250018,-1372.078570250018,-1372.078570250018,-9.960930868061716,-9.960930868061716,-9.960930868061716,-1362.117639381956,-1362.117639381956,-1362.117639381956,0.0,0.0,0.0,25365.974089081978
2022-09-09,26737.9168074787,18541.694803315426,32210.29070369152,26737.9168074787,26737.9168074787,-1495.0553761155063,-1495.0553761155063,-1495.0553761155063,-130.97913750534332,-130.97913750534332,-130.97913750534332,-1364.076238610163,-1364.076238610163,-1364.076238610163,0.0,0.0,0.0,25242.861431363195
2022-09-10,26737.780955625414,19073.9806738693,32044.137997121885,26737.780955625414,26737.780955625414,-1472.0287183403857,-1472.0287183403857,-1472.0287183403857,-143.62073538671092,-143.62073538671092,-143.62073538671092,-1328.407982953675,-1328.407982953675,-1328.407982953675,0.0,0.0,0.0,25265.75223728503
2022-09-11,26737.64510377212,18814.177032669322,32543.396517419773,26737.64510377212,26737.64510377212,-919.0662738368171,-919.0662738368171,-919.0662738368171,336.8571727468471,336.8571727468471,336.8571727468471,-1255.9234465836644,-1255.9234465836644,-1255.9234465836644,0.0,0.0,0.0,25818.578829935304
2022-09-12,26737.509251918826,19962.221776361912,32744.284016431,26737.509251918826,26737.509251918826,-218.97088280636711,-218.97088280636711,-218.97088280636711,929.3201391003579,929.3201391003579,929.3201391003579,-1148.291021906725,-1148.291021906725,-1148.291021906725,0.0,0.0,0.0,26518.53836911246
2022-09-13,26737.37340006553,19064.604319922673,32566.17790638582,26737.37340006553,26737.37340006553,-947.6634722801801,-947.6634722801801,-947.6634722801801,60.33995845440643,60.33995845440643,60.33995845440643,-1008.0034307345867,-1008.0034307345867,-1008.0034307345867,0.0,0.0,0.0,25789.709927785352
2022-09-14,26737.23754821224,18000.441716298283,31406.441569237395,26737.23754821224,26737.23754821224,-1880.2805966073995,-1880.2805966073995,-1880.2805966073995,-1041.9564665444416,-1041.9564665444416,-1041.9564665444416,-838.3241300629577,-838.3241300629577,-838.3241300629577,0.0,0.0,0.0,24856.95695160484
2022-09-15,26737.101696358946,19259.61348878042,33135.093783598815,26737.101696358946,26737.101696358946,-653.1757524057161,-653.1757524057161,-653.1757524057161,-9.960930867459014,-9.960930867459014,-9.960930867459014,-643.2148215382571,-643.2148215382571,-643.2148215382571,0.0,0.0,0.0,26083.92594395323
2022-09-16,26736.965844505652,19408.060517970833,32833.53158116047,26736.965844505652,26736.965844505652,-558.2248964407984,-558.2248964407984,-558.2248964407984,-130.9791375060334,-130.9791375060334,-130.9791375060334,-427.245758934765,-427.245758934765,-427.245758934765,0.0,0.0,0.0,26178.740948064853
2022-09-17,26736.829992652358,19807.461284386198,33252.92169829955,26736.829992652358,26736.829992652358,-339.1117266904643,-339.1117266904643,-339.1117266904643,-143.62073538581345,-143.62073538581345,-143.62073538581345,-195.49099130465086,-195.49099130465086,-195.49099130465086,0.0,0.0,0.0,26397.718265961892
2022-09-18,26736.69414079907,20357.83582647558,34104.74125034678,26736.69414079907,26736.69414079907,383.446103749278,383.446103749278,383.446103749278,336.85717274510563,336.85717274510563,336.85717274510563,46.58893100417238,46.58893100417238,46.58893100417238,0.0,0.0,0.0,27120.140244548347
2022-09-19,26736.558288945776,20961.313473036338,34422.80390223221,26736.558288945776,26736.558288945776,1222.5940740028657,1222.5940740028657,1222.5940740028657,929.320139100867,929.320139100867,929.320139100867,293.27393490199864,293.27393490199864,293.27393490199864,0.0,0.0,0.0,27959.152362948644
2022-09-20,26736.422437092482,20559.922401053296,34571.227351458154,26736.422437092482,26736.422437092482,599.0579411166389,599.0579411166389,599.0579411166389,60.33995845483977,60.33995845483977,60.33995845483977,538.717982661799,538.717982661799,538.717982661799,0.0,0.0,0.0,27335.480378209122
2022-09-21,26736.28658523919,19151.208044017316,33576.65765116818,26736.28658523919,26736.28658523919,-264.8705346850714,-264.8705346850714,-264.8705346850714,-1041.956466544553,-1041.956466544553,-1041.956466544553,777.0859318594817,777.0859318594817,777.0859318594817,0.0,0.0,0.0,26471.41605055412
2022-09-22,26736.150733385897,20948.074823117167,34704.85044012788,26736.150733385897,26736.150733385897,992.729400124439,992.729400124439,992.729400124439,-9.96093086690389,-9.96093086690389,-9.96093086690389,1002.6903309913429,1002.6903309913429,1002.6903309913429,0.0,0.0,0.0,27728.880133510334
2022-09-23,26736.014881532603,21298.28843763771,34387.90499442114,26736.014881532603,26736.014881532603,1079.14564556117,1079.14564556117,1079.14564556117,-130.97913750612298,-130.97913750612298,-130.97913750612298,1210.1247830672933,1210.1247830672933,1210.1247830672933,0.0,0.0,0.0,27815.160527093773
2022-09-24,26735.87902967931,21442.9860890859,34823.00263713557,26735.87902967931,26735.87902967931,1250.7698592472213,1250.7698592472213,1250.7698592472213,-143.62073538491595,-143.62073538491595,-143.62073538491595,1394.3905946321372,1394.3905946321372,1394.3905946321372,0.0,0.0,0.0,27986.64888892653
2022-09-25,26735.743177826018,21810.846384331486,36055.527398307946,26735.743177826018,26735.743177826018,1887.8707703110742,1887.8707703110742,1887.8707703110742,336.85717274477463,336.85717274477463,336.85717274477463,1551.0135975663,1551.0135975663,1551.0135975663,0.0,0.0,0.0,28623.613948137092
2022-09-26,26735.607325972724,22633.398689541526,36077.85715231834,26735.607325972724,26735.607325972724,2605.4684200032552,2605.4684200032552,2605.4684200032552,929.3201391003493,929.3201391003493,929.3201391003493,1676.1482809029055,1676.1482809029055,1676.1482809029055,0.0,0.0,0.0,29341.075745975977
2022-09-27,26735.47147411943,22203.108243002618,35570.10953172738,26735.47147411943,26735.47147411943,1827.0066517765633,1827.0066517765633,1827.0066517765633,60.33995845289566,60.33995845289566,60.33995845289566,1766.6666933236675,1766.6666933236675,1766.6666933236675,0.0,0.0,0.0,28562.478125895992
2022-09-28,26735.335622266142,21218.129723560352,34437.84171678912,26735.335622266142,26735.335622266142,778.2734987136055,778.2734987136055,778.2734987136055,-1041.9564665439782,-1041.9564665439782,-1041.9564665439782,1820.229965257584,1820.229965257584,1820.229965257584,0.0,0.0,0.0,27513.60912097975
2022-09-29,26735.199770412848,21655.24345656342,35371.203642583816,26735.199770412848,26735.199770412848,1825.3798114526612,1825.3798114526612,1825.3798114526612,-9.960930866301188,-9.960930866301188,-9.960930866301188,1835.3407423189624,1835.3407423189624,1835.3407423189624,0.0,0.0,0.0,28560.57958186551
2022-09-30,26735.063918559554,21313.92809158002,35363.1397328722,26735.063918559554,26735.063918559554,1680.39616995305,1680.39616995305,1680.39616995305,-130.97913750496627,-130.97913750496627,-130.97913750496627,1811.3753074580166,1811.3753074580166,1811.3753074580166,0.0,0.0,0.0,28415.460088512606
2022-10-01,26734.92806670626,21060.352858544968,35029.297017712044,26734.92806670626,26734.92806670626,1604.9739493661339,1604.9739493661339,1604.9739493661339,-143.62073538627735,-143.62073538627735,-143.62073538627735,1748.5946847524112,1748.5946847524112,1748.5946847524112,0.0,0.0,0.0,28339.902016072392
2022-10-02,26734.79221485297,21969.91174891667,35827.33278088506,26734.79221485297,26734.79221485297,1984.9917223900013,1984.9917223900013,1984.9917223900013,336.8571727473132,336.8571727473132,336.8571727473132,1648.1345496426882,1648.1345496426882,1648.1345496426882,0.0,0.0,0.0,28719.78393724297
2022-10-03,26734.656362999674,22663.858160179447,35994.325346022066,26734.656362999674,26734.656362999674,2441.29444367022,2441.29444367022,2441.29444367022,929.3201391012873,929.3201391012873,929.3201391012873,1511.9743045689327,1511.9743045689327,1511.9743045689327,0.0,0.0,0.0,29175.950806669895
2022-10-04,26734.52051114638,21857.096199324613,35098.82571853515,26734.52051114638,26734.52051114638,1403.2261598370335,1403.2261598370335,1403.2261598370335,60.339958452140245,60.339958452140245,60.339958452140245,1342.8862013848932,1342.8862013848932,1342.8862013848932,0.0,0.0,0.0,28137.746670983415
2022-10-05,26734.384659293093,19705.633415299435,33488.53553941122,26734.384659293093,26734.384659293093,102.40942237883534,102.40942237883534,102.40942237883534,-1041.9564665450225,-1041.9564665450225,-1041.9564665450225,1144.365888923858,1144.365888923858,1144.365888923858,0.0,0.0,0.0,26836.794081671927
2022-10-06,26734.2488074398,20442.047684919584,34139.420759614615,26734.2488074398,26734.2488074398,910.5852918997573,910.5852918997573,910.5852918997573,-9.960930865746066,-9.960930865746066,-9.960930865746066,920.5462227655034,920.5462227655034,920.5462227655034,0.0,0.0,0.0,27644.834099339558
2022-10-07,26734.112955586505,20488.146297536976,34035.31991372873,26734.112955586505,26734.112955586505,545.1174452704314,545.1174452704314,545.1174452704314,-130.979137505056,-130.979137505056,-130.979137505056,676.0965827754874,676.0965827754874,676.0965827754874,0.0,0.0,0.0,27279.230400856937
2022-10-08,26733.97710373321,20480.587261978955,33620.46823916559,26733.97710373321,26733.97710373321,272.489556494315,272.489556494315,272.489556494315,-143.6207353853799,-143.6207353853799,-143.6207353853799,416.1102918796949,416.1102918796949,416.1102918796949,0.0,0.0,0.0,27006.466660227525
2022-10-09,26733.841251219634,20837.912625468136,33484.6239904064,26733.841251219634,26733.841251219634,482.84018084737636,482.84018084737636,482.84018084737636,336.85717274698203,336.85717274698203,336.85717274698203,145.98300810039433,145.98300810039433,145.98300810039433,0.0,0.0,0.0,27216.68143206701
2022-10-10,26733.705398706054,20631.904852189375,34103.21275035217,26733.705398706054,26733.705398706054,800.6053033312901,800.6053033312901,800.6053033312901,929.3201391007691,929.3201391007691,929.3201391007691,-128.7148357694791,-128.7148357694791,-128.7148357694791,0.0,0.0,0.0,27534.310702037343
2022-10-11,26733.569546192473,19921.424722430784,32989.94481202144,26733.569546192473,26733.569546192473,-342.0283906160432,-342.0283906160432,-342.0283906160432,60.33995845703545,60.33995845703545,60.33995845703545,-402.36834907307866,-402.36834907307866,-402.36834907307866,0.0,0.0,0.0,26391.54115557643
2022-10-12,26733.43369367889,18464.043765311562,31383.949355984296,26733.43369367889,26733.43369367889,-1711.4044897074516,-1711.4044897074516,-1711.4044897074516,-1041.9564665451342,-1041.9564665451342,-1041.9564665451342,-669.4480231623174,-669.4480231623174,-669.4480231623174,0.0,0.0,0.0,25022.029203971437
2022-10-13,26733.29784116531,18941.70629412204,32842.74029386914,26733.29784116531,26733.29784116531,-934.5968374320989,-934.5968374320989,-934.5968374320989,-9.960930865095824,-9.960930865095824,-9.960930865095824,-924.6359065670032,-924.6359065670032,-924.6359065670032,0.0,0.0,0.0,25798.70100373321
2022-10-14,26733.16198865173,18296.06032080167,32204.035523760907,26733.16198865173,26733.16198865173,-1293.9241931588122,-1293.9241931588122,-1293.9241931588122,-130.979137505746,-130.979137505746,-130.979137505746,-1162.9450556530662,-1162.9450556530662,-1162.9450556530662,0.0,0.0,0.0,25439.237795492918
2022-10-15,26733.02613613815,18195.88229924202,31832.728851670123,26733.02613613815,26733.02613613815,-1523.4501419883225,-1523.4501419883225,-1523.4501419883225,-143.62073538687977,-143.62073538687977,-143.62073538687977,-1379.8294066014428,-1379.8294066014428,-1379.8294066014428,0.0,0.0,0.0,25209.575994149825
2022-10-16,26732.89028362457,18526.04954585762,32430.896190645162,26732.89028362457,26732.89028362457,-1234.4243190071065,-1234.4243190071065,-1234.4243190071065,336.85717274380596,336.85717274380596,336.85717274380596,-1571.2814917509124,-1571.2814917509124,-1571.2814917509124,0.0,0.0,0.0,25498.465964617462
2022-10-17,26732.754431110992,18907.317657909734,32694.007789487852,26732.754431110992,26732.754431110992,-804.5956249870379,-804.5956249870379,-804.5956249870379,929.3201391017071,929.3201391017071,929.3201391017071,-1733.915764088745,-1733.915764088745,-1733.915764088745,0.0,0.0,0.0,25928.158806123953
2022-10-18,26732.618578597412,18125.449351945543,31937.042482837947,26732.618578597412,26732.618578597412,-1804.6957298649909,-1804.6957298649909,-1804.6957298649909,60.33995845628011,60.33995845628011,60.33995845628011,-1865.035688321271,-1865.035688321271,-1865.035688321271,0.0,0.0,0.0,24927.92284873242
2022-10-19,26732.482726083832,16574.28652247233,30317.49298280193,26732.482726083832,26732.482726083832,-3004.6396609351145,-3004.6396609351145,-3004.6396609351145,-1041.9564665452456,-1041.9564665452456,-1041.9564665452456,-1962.683194389869,-1962.683194389869,-1962.683194389869,0.0,0.0,0.0,23727.843065148718
2022-10-20,26732.34687357025,17708.383970105926,31456.467186521193,26732.34687357025,26732.34687357025,-2035.6304883579355,-2035.6304883579355,-2035.6304883579355,-9.9609308645407,-9.9609308645407,-9.9609308645407,-2025.6695574933947,-2025.6695574933947,-2025.6695574933947,0.0,0.0,0.0,24696.716385212316
2022-10-21,26732.21102105667,17803.892361917606,31212.51990836652,26732.21102105667,26732.21102105667,-2184.5663923513407,-2184.5663923513407,-2184.5663923513407,-130.97913750583555,-130.97913750583555,-130.97913750583555,-2053.587254845505,-2053.587254845505,-2053.587254845505,0.0,0.0,0.0,24547.64462870533
2022-10-22,26732.07516854309,18049.61651971085,31784.59646853142,26732.07516854309,26732.07516854309,-2190.4235757783554,-2190.4235757783554,-2190.4235757783554,-143.62073538598227,-143.62073538598227,-143.62073538598227,-2046.8028403923736,-2046.8028403923736,-2046.8028403923736,0.0,0.0,0.0,24541.651592764734
2022-10-23,26731.93931602951,18436.441394607325,32088.644254058177,26731.93931602951,26731.93931602951,-1669.5741886857688,-1669.5741886857688,-1669.5741886857688,336.85717274490975,336.85717274490975,336.85717274490975,-2006.4313614306784,-2006.4313614306784,-2006.4313614306784,0.0,0.0,0.0,25062.365127343743
2022-10-24,26731.803463515927,19166.407653906575,33050.90210716002,26731.803463515927,26731.803463515927,-1004.9731636792895,-1004.9731636792895,-1004.9731636792895,929.3201390997333,929.3201390997333,929.3201390997333,-1934.2933027790227,-1934.2933027790227,-1934.2933027790227,0.0,0.0,0.0,25726.830299836638
2022-10-25,26731.667611002355,18848.88256891137,31481.90651312283,26731.667611002355,26731.667611002355,-1772.5155143702968,-1772.5155143702968,-1772.5155143702968,60.33995845433591,60.33995845433591,60.33995845433591,-1832.855472824633,-1832.855472824633,-1832.855472824633,0.0,0.0,0.0,24959.152096632057
2022-10-26,26731.531758488774,17223.124358256933,30352.258029525237,26731.531758488774,26731.531758488774,-2747.1140969971448,-2747.1140969971448,-2747.1140969971448,-1041.9564665446708,-1041.9564665446708,-1041.9564665446708,-1705.1576304524742,-1705.1576304524742,-1705.1576304524742,0.0,0.0,0.0,23984.41766149163
2022-10-27,26731.395905975194,18387.140618433405,32518.267649241778,26731.395905975194,26731.395905975194,-1564.6879137676078,-1564.6879137676078,-1564.6879137676078,-9.96093086719762,-9.96093086719762,-9.96093086719762,-1554.7269829004101,-1554.7269829004101,-1554.7269829004101,0.0,0.0,0.0,25166.707992207586
2022-10-28,26731.26005346161,18735.605560355154,31980.42974167512,26731.26005346161,26731.26005346161,-1516.4620914634622,-1516.4620914634622,-1516.4620914634622,-130.9791375065256,-130.9791375065256,-130.9791375065256,-1385.4829539569366,-1385.4829539569366,-1385.4829539569366,0.0,0.0,0.0,25214.79796199815
2022-10-29,26731.12420094803,18760.773642425353,32314.39441973385,26731.12420094803,26731.12420094803,-1345.2555587122406,-1345.2555587122406,-1345.2555587122406,-143.62073538621422,-143.62073538621422,-143.62073538621422,-1201.6348233260264,-1201.6348233260264,-1201.6348233260264,0.0,0.0,0.0,25385.86864223579
2022-10-30,26730.98834843445,18874.158223688242,33351.5815355402,26730.98834843445,26730.98834843445,-670.7177944079535,-670.7177944079535,-670.7177944079535,336.85717274601336,336.85717274601336,336.85717274601336,-1007.5749671539669,-1007.5749671539669,-1007.5749671539669,0.0,0.0,0.0,26060.270554026498
2022-10-31,26730.85249592087,20650.586389102027,34204.34853836939,26730.85249592087,26730.85249592087,121.54965475261211,121.54965475261211,121.54965475261211,929.3201391006712,929.3201391006712,929.3201391006712,-807.7704843480592,-807.7704843480592,-807.7704843480592,0.0,0.0,0.0,26852.402150673483
2022-11-01,26730.71664340729,19143.97770293026,32977.06269633915,26730.71664340729,26730.71664340729,-546.3160147157604,-546.3160147157604,-546.3160147157604,60.33995846041992,60.33995846041992,60.33995846041992,-606.6559731761804,-606.6559731761804,-606.6559731761804,0.0,0.0,0.0,26184.40062869153
2022-11-02,26730.580790893713,18494.108032000968,32291.176962919446,26730.580790893713,26730.580790893713,-1450.4865961977289,-1450.4865961977289,-1450.4865961977289,-1041.956466544096,-1041.956466544096,-1041.956466544096,-408.53012965363274,-408.53012965363274,-408.53012965363274,0.0,0.0,0.0,25280.094194695983
2022-11-03,26730.444938380133,19636.7646377453,33021.5445664822,26730.444938380133,26730.444938380133,-227.41960800602646,-227.41960800602646,-227.41960800602646,-9.960930866594957,-9.960930866594957,-9.960930866594957,-217.4586771394315,-217.4586771394315,-217.4586771394315,0.0,0.0,0.0,26503.025330374105
2022-11-04,26730.309085866553,20026.084324618376,33175.920352747686,26730.309085866553,26730.309085866553,-168.16504859023078,-168.16504859023078,-168.16504859023078,-130.97913750601484,-130.97913750601484,-130.97913750601484,-37.18591108421594,-37.18591108421594,-37.18591108421594,0.0,0.0,0.0,26562.14403727632
2022-11-05,26730.173233352973,19638.95991594513,33292.18094045244,26730.173233352973,26730.173233352973,-14.677596723546651,-14.677596723546651,-14.677596723546651,-143.62073538644617,-143.62073538644617,-143.62073538644617,128.9431386628995,128.9431386628995,128.9431386628995,0.0,0.0,0.0,26715.495636629425
2022-11-06,26730.037380839392,20538.409048676753,33424.34367855294,26730.037380839392,26730.037380839392,614.905427183261,614.905427183261,614.905427183261,336.85717274568225,336.85717274568225,336.85717274568225,278.04825443757875,278.04825443757875,278.04825443757875,0.0,0.0,0.0,27344.942808022653
2022-11-07,26729.901528325812,21313.368184300292,34458.688256974114,26729.901528325812,26729.901528325812,1337.0861180298136,1337.0861180298136,1337.0861180298136,929.3201391011804,929.3201391011804,929.3201391011804,407.76597892863316,407.76597892863316,407.76597892863316,0.0,0.0,0.0,28066.987646355625
2022-11-08,26729.765675812232,20514.800187512676,34324.03230150201,26729.765675812232,26729.765675812232,576.6270089362282,576.6270089362282,576.6270089362282,60.339958458475756,60.339958458475756,60.339958458475756,516.2870504777525,516.2870504777525,516.2870504777525,0.0,0.0,0.0,27306.39268474846
2022-11-09,26729.629823298656,20037.09211881191,32962.77159277202,26729.629823298656,26729.629823298656,-439.5776474096581,-439.5776474096581,-439.5776474096581,-1041.9564665442074,-1041.9564665442074,-1041.9564665442074,602.3788191345494,602.3788191345494,602.3788191345494,0.0,0.0,0.0,26290.052175889
